xanim,ai_zombie_cp_dth_suicide_1
xanim,ai_zombie_zod_insanity_elemental_idle
material,generic_zombie_bblend_vignette
techset,alpha_blend#da7372ff
image,i_generic_zombie_bblend_vignette_c
image,t7_menu_cp_silhouette_female
image,t7_menu_cp_silhouette_male
image,uie_hud_t7_emp_siegebotdirectional
image,uie_img_t7_hud_icon_knife_proto
image,uie_img_t7_menu_customclass_plus
image,uie_img_t7_menu_startmenu_option_lines_durango_cp
image,uie_img_t7_menu_startmenu_option_lines_orbis_cp
image,uie_t7_arena_star_petit_white
image,uie_t7_blackmarket_contracts_character_contactsnotactive_hover
image,uie_t7_hud_mp_notifications_2xp_tick
image,uie_t7_hud_mp_notifications_2xp_weapon
image,uie_t7_icon_blackmarket_doubleloot
image,uie_t7_icon_cryptokey_front
image,uie_t7_menu_cacselection_personalizebutton
image,uie_t7_menu_cacselection_removebutton
image,uie_t7_menu_frontend_pixel
image,uie_t7_mp_hud_siegebot_vhud_element_1a
image,uie_t7_mp_hud_siegebot_vhud_element_1b
image,uie_t7_mp_hud_siegebot_vhud_element_2a
image,uie_t7_mp_hud_siegebot_vhud_element_2b
image,uie_t7_mp_hud_siegebot_vhud_element_3a
image,uie_t7_mp_hud_siegebot_vhud_element_3b
image,uie_t7_mp_hud_siegebot_vhud_element_4a
image,uie_t7_mp_hud_siegebot_vhud_element_4b
image,uie_t7_mp_hud_siegebot_vhud_element_5a
image,uie_t7_mp_hud_siegebot_vhud_element_5b
image,uie_t7_mp_hud_vehicle_siegebot_centerdot
image,uie_t7_mp_hud_vehicle_siegebot_circlebacking
image,uie_t7_mp_hud_vehicle_siegebot_circleinner
image,uie_t7_mp_hud_vehicle_siegebot_circlelockedarrow2
image,uie_t7_mp_hud_vehicle_siegebot_circleouter
image,uie_t7_mp_hud_vehicle_siegebot_damageiconorange
image,uie_t7_mp_hud_vehicle_siegebot_damageiconred
image,uie_t7_mp_hud_vehicle_siegebot_damageiconyellow
image,uie_t7_mp_hud_vehicle_siegebot_hairlineside
image,uie_t7_mp_hud_vehicle_siegebot_hairlinetop
image,uie_t7_mp_hud_vehicle_siegebot_iconbottom
image,uie_t7_mp_hud_vehicle_siegebot_iconbottombacking
image,uie_t7_mp_hud_vehicle_siegebot_icontop
image,uie_t7_mp_hud_vehicle_siegebot_icontopbacking
image,uie_t7_mp_hud_vehicle_siegebot_lineright
image,uie_t7_mp_hud_vehicle_siegebot_linesidelarge
image,uie_t7_mp_hud_vehicle_siegebot_linetop
image,uie_t7_mp_hud_vehicle_siegebot_lockedicon
image,uie_t7_mp_hud_vehicle_siegebot_missile1
image,uie_t7_mp_hud_vehicle_siegebot_missileoutline
image,uie_t7_mp_hud_vehicle_siegebot_notificationlinewhite
image,uie_t7_mp_icon_header_combatimmersion
sound,cp_patch
rawfile,gamedata/configs/cp/field_ops_prologue.cfg
rawfile,ui/uieditor/menus/aar/cp/cpaar.lua
rawfile,ui/uieditor/menus/aar/cp/rewardsoverlaycp.lua
rawfile,ui/uieditor/menus/aar/cp/rewardsoverlaytrainingsim.lua
rawfile,ui/uieditor/menus/aar/mpaar.lua
rawfile,ui/uieditor/menus/aar/rewardsoverlay.lua
rawfile,ui/uieditor/menus/aar/zm/zmaar.lua
rawfile,ui/uieditor/menus/afteractionreportmenu.lua
rawfile,ui/uieditor/menus/cac/chooseclass_ingame.lua
rawfile,ui/uieditor/menus/cac/cybercoreselectionmenu.lua
rawfile,ui/uieditor/menus/cacwaitmenu.lua
rawfile,ui/uieditor/menus/cplevels/blackstation/anchordeployed.lua
rawfile,ui/uieditor/menus/cplevels/blackstation/missilelauncherequiphint.lua
rawfile,ui/uieditor/menus/cplevels/blackstation/missilelauncherfire.lua
rawfile,ui/uieditor/menus/cplevels/blackstation/missilelauncherhint.lua
rawfile,ui/uieditor/menus/cplevels/blackstation/misslelauncherequiphint.lua
rawfile,ui/uieditor/menus/cplevels/blackstation/surgewarning.lua
rawfile,ui/uieditor/menus/cplevels/blackstation/wavewarning.lua
rawfile,ui/uieditor/menus/cplevels/blackstation/weatherwarning.lua
rawfile,ui/uieditor/menus/cplevels/cpchyron.lua
rawfile,ui/uieditor/menus/cplevels/cphinttext.lua
rawfile,ui/uieditor/menus/cplevels/cpkillcam.lua
rawfile,ui/uieditor/menus/cplevels/cpmissionfailed.lua
rawfile,ui/uieditor/menus/cplevels/cpselectdifficulty.lua
rawfile,ui/uieditor/menus/cplevels/cpskipscenemenu.lua
rawfile,ui/uieditor/menus/cplevels/infection/sarahdni.lua
rawfile,ui/uieditor/menus/cplevels/infection/vtolarrival.lua
rawfile,ui/uieditor/menus/cplevels/newworld/cybercomtutorial.lua
rawfile,ui/uieditor/menus/cplevels/newworld/locationandtime.lua
rawfile,ui/uieditor/menus/cplevels/prologue/apcturrethud.lua
rawfile,ui/uieditor/menus/cplevels/sgen/drone_pip.lua
rawfile,ui/uieditor/menus/cplevels/sgen/xcam_pip_test2.lua
rawfile,ui/uieditor/menus/cplevels/trainingsim/trainingsimaar.lua
rawfile,ui/uieditor/menus/cplevels/zurich/dniwipe.lua
rawfile,ui/uieditor/menus/craft/gunsmith/gunsmithcreatevariantname.lua
rawfile,ui/uieditor/menus/craft/gunsmith/gunsmithsavechanges.lua
rawfile,ui/uieditor/menus/craft/paintshop/paintjobsavechanges.lua
rawfile,ui/uieditor/menus/demo/switchcamerawheel.lua
rawfile,ui/uieditor/menus/fullblack.lua
rawfile,ui/uieditor/menus/genericpopups/largepopup.lua
rawfile,ui/uieditor/menus/genericpopups/mediumpopup.lua
rawfile,ui/uieditor/menus/genericpopups/waitdialog.lua
rawfile,ui/uieditor/menus/hud/cp_patch_require.lua
rawfile,ui/uieditor/menus/hud/equipment/empgrenade/emprebootindicator.lua
rawfile,ui/uieditor/menus/hud/hudelementimage.lua
rawfile,ui/uieditor/menus/hud/hudelementtext.lua
rawfile,ui/uieditor/menus/hud/hudelementtimer.lua
rawfile,ui/uieditor/menus/hud/t7hud.lua
rawfile,ui/uieditor/menus/hud/t7hud_codfu.lua
rawfile,ui/uieditor/menus/hud/t7hud_cp.lua
rawfile,ui/uieditor/menus/hud/tempdialog.lua
rawfile,ui/uieditor/menus/ingame/fullscreenmovie.lua
rawfile,ui/uieditor/menus/ingame/pipmenu.lua
rawfile,ui/uieditor/menus/ingame/progression/abilitywheel.lua
rawfile,ui/uieditor/menus/initialblack.lua
rawfile,ui/uieditor/menus/raids/raidspurchasesmenu.lua
rawfile,ui/uieditor/menus/rewards.lua
rawfile,ui/uieditor/menus/scriptdebugbillboard.lua
rawfile,ui/uieditor/menus/scriptdebugmenu.lua
rawfile,ui/uieditor/menus/spinnerfullscreenblack.lua
rawfile,ui/uieditor/menus/squadcontrolreticulemenu.lua
rawfile,ui/uieditor/menus/squadmenu.lua
rawfile,ui/uieditor/menus/test/modaldialog_test.lua
rawfile,ui/uieditor/menus/vehiclehuds/scorestreaks/vhud_agr.lua
rawfile,ui/uieditor/menus/vehiclehuds/scorestreaks/vhud_quadtank.lua
rawfile,ui/uieditor/menus/vehiclehuds/scorestreaks/vhud_sentinel.lua
rawfile,ui/uieditor/menus/vehiclehuds/scorestreaks/vhud_siegebot.lua
rawfile,ui/uieditor/menus/vehiclehuds/scorestreaks/vhud_turret.lua
rawfile,ui/uieditor/menus/vehiclehuds/vehiclehud_dps.lua
rawfile,ui/uieditor/menus/vehiclehuds/vehiclehud_vtol.lua
rawfile,ui/uieditor/menus/vehiclehuds/vehiclehud_vtol_target.lua
rawfile,ui/uieditor/widgets/aar/cp/performancetab/performancetabwidgetcp.lua
rawfile,ui/uieditor/widgets/aar/cp/scoreboardtab/aarscoreboardrowwidgetcp.lua
rawfile,ui/uieditor/widgets/aar/cp/scoreboardtab/scoreboardtabwidgetcp.lua
rawfile,ui/uieditor/widgets/aar/cp/trainingsimaar/rating.lua
rawfile,ui/uieditor/widgets/aar/performancetab/bestwidget.lua
rawfile,ui/uieditor/widgets/aar/performancetab/bestwidgetcontainer.lua
rawfile,ui/uieditor/widgets/aar/performancetab/contractcryptokeybatch.lua
rawfile,ui/uieditor/widgets/aar/performancetab/grapharrow.lua
rawfile,ui/uieditor/widgets/aar/performancetab/kdrgraphwidget.lua
rawfile,ui/uieditor/widgets/aar/performancetab/midline.lua
rawfile,ui/uieditor/widgets/aar/performancetab/performancetabwidget.lua
rawfile,ui/uieditor/widgets/aar/performancetab/rankiconandnumberbig.lua
rawfile,ui/uieditor/widgets/aar/performancetab/rankiconandnumberwidget.lua
rawfile,ui/uieditor/widgets/aar/performancetab/scorewidget.lua
rawfile,ui/uieditor/widgets/aar/performancetab/spmgraphwidget.lua
rawfile,ui/uieditor/widgets/aar/performancetab/titlewidget.lua
rawfile,ui/uieditor/widgets/aar/performancetab/titlewidgetsmall.lua
rawfile,ui/uieditor/widgets/aar/performancetab/winlossratiowidget.lua
rawfile,ui/uieditor/widgets/aar/performancetab/xpbar.lua
rawfile,ui/uieditor/widgets/aar/performancetab/xpbarcontainer.lua
rawfile,ui/uieditor/widgets/aar/performancetab/xpbartitleright.lua
rawfile,ui/uieditor/widgets/aar/performancetab/yellowline.lua
rawfile,ui/uieditor/widgets/aar/rewardsscreen/individualrewarditem.lua
rawfile,ui/uieditor/widgets/aar/rewardsscreen/individualrewarditemimage.lua
rawfile,ui/uieditor/widgets/aar/rewardsscreen/rewardscarouselitem.lua
rawfile,ui/uieditor/widgets/aar/rewardsscreen/rewardscarouseliteminternal.lua
rawfile,ui/uieditor/widgets/aar/scoreboardtab/aarscoreboardheaderwidget.lua
rawfile,ui/uieditor/widgets/aar/xpbarframe.lua
rawfile,ui/uieditor/widgets/abilitywheel/abilitybuttonnew.lua
rawfile,ui/uieditor/widgets/abilitywheel/abilitywheel_abilitycontextual.lua
rawfile,ui/uieditor/widgets/abilitywheel/abilitywheel_abilitycontextual2.lua
rawfile,ui/uieditor/widgets/abilitywheel/abilitywheel_bracket.lua
rawfile,ui/uieditor/widgets/abilitywheel/abilitywheel_bracketblur.lua
rawfile,ui/uieditor/widgets/abilitywheel/abilitywheel_buttonbumperwidget.lua
rawfile,ui/uieditor/widgets/abilitywheel/abilitywheel_centeraberation.lua
rawfile,ui/uieditor/widgets/abilitywheel/abilitywheel_centercore.lua
rawfile,ui/uieditor/widgets/abilitywheel/abilitywheel_centerelements.lua
rawfile,ui/uieditor/widgets/abilitywheel/abilitywheel_centerhex.lua
rawfile,ui/uieditor/widgets/abilitywheel/abilitywheel_description.lua
rawfile,ui/uieditor/widgets/abilitywheel/abilitywheel_descriptionbottom.lua
rawfile,ui/uieditor/widgets/abilitywheel/abilitywheel_descriptioncontextual.lua
rawfile,ui/uieditor/widgets/abilitywheel/abilitywheel_descriptiontext.lua
rawfile,ui/uieditor/widgets/abilitywheel/abilitywheel_dni.lua
rawfile,ui/uieditor/widgets/abilitywheel/abilitywheel_dnicontainer.lua
rawfile,ui/uieditor/widgets/abilitywheel/abilitywheel_elementsside.lua
rawfile,ui/uieditor/widgets/abilitywheel/abilitywheel_icon.lua
rawfile,ui/uieditor/widgets/abilitywheel/abilitywheel_iconhex.lua
rawfile,ui/uieditor/widgets/abilitywheel/abilitywheel_iconsections2.lua
rawfile,ui/uieditor/widgets/abilitywheel/abilitywheel_multiply.lua
rawfile,ui/uieditor/widgets/abilitywheel/abilitywheel_panel.lua
rawfile,ui/uieditor/widgets/abilitywheel/abilitywheel_pixel.lua
rawfile,ui/uieditor/widgets/abilitywheel/abilitywheel_tabc.lua
rawfile,ui/uieditor/widgets/abilitywheel/abilitywheel_texture.lua
rawfile,ui/uieditor/widgets/abilitywheel/abilitywheel_topheader.lua
rawfile,ui/uieditor/widgets/abilitywheel/abilitywheel_vignette.lua
rawfile,ui/uieditor/widgets/abilitywheel/abilitywheel_vignetteinternal.lua
rawfile,ui/uieditor/widgets/abilitywheel/cycleoverbutton.lua
rawfile,ui/uieditor/widgets/ammowidget_statuspanelleftwidget.lua
rawfile,ui/uieditor/widgets/backgroundframes/cacbackgroundnohero.lua
rawfile,ui/uieditor/widgets/blackmarket/doubleloot.lua
rawfile,ui/uieditor/widgets/blackmarket/doubleloot_small.lua
rawfile,ui/uieditor/widgets/blackmarket/nextkeyprogress.lua
rawfile,ui/uieditor/widgets/cac/allocationbar.lua
rawfile,ui/uieditor/widgets/cac/allocationspentwidget.lua
rawfile,ui/uieditor/widgets/cac/cac_cybercoredescription.lua
rawfile,ui/uieditor/widgets/cac/cac_cybercoremaintile.lua
rawfile,ui/uieditor/widgets/cac/cac_elemssidelistcustomclass.lua
rawfile,ui/uieditor/widgets/cac/cac_focusbarcontainer.lua
rawfile,ui/uieditor/widgets/cac/cac_icontokenstatic.lua
rawfile,ui/uieditor/widgets/cac/cac_listbuttonlabelmedium.lua
rawfile,ui/uieditor/widgets/cac/cac_newtag.lua
rawfile,ui/uieditor/widgets/cac/cac_varienttitlepanel.lua
rawfile,ui/uieditor/widgets/cac/classallocation.lua
rawfile,ui/uieditor/widgets/cac/customclasslistscreen/panes/customclassplussymbol.lua
rawfile,ui/uieditor/widgets/cac/griditemupgradeiconwidget.lua
rawfile,ui/uieditor/widgets/cac/itemgridbuttom_internal.lua
rawfile,ui/uieditor/widgets/cac/itemgridbutton.lua
rawfile,ui/uieditor/widgets/cac/itemgridbuttonwide.lua
rawfile,ui/uieditor/widgets/cac/itemgridbuttonwide_internal.lua
rawfile,ui/uieditor/widgets/cac/list1buttonchooseclass.lua
rawfile,ui/uieditor/widgets/cac/menuchooseclass/categoryheader.lua
rawfile,ui/uieditor/widgets/cac/menuchooseclass/chooseclass_classsettabinternal.lua
rawfile,ui/uieditor/widgets/cac/menuchooseclass/chooseclass_classsettabpip_ingame.lua
rawfile,ui/uieditor/widgets/cac/menuchooseclass/chooseclass_classsettabwidget.lua
rawfile,ui/uieditor/widgets/cac/menuchooseclass/chooseclassingameclasslist.lua
rawfile,ui/uieditor/widgets/cac/menuchooseclass/chooseclasswidget.lua
rawfile,ui/uieditor/widgets/cac/menuchooseclass/chooseclasswidget_ingame.lua
rawfile,ui/uieditor/widgets/cac/menuchooseclass/itemwidgets/hinttextarrow.lua
rawfile,ui/uieditor/widgets/cac/menuchooseclass/itemwidgets/itemhinttext.lua
rawfile,ui/uieditor/widgets/cac/menuchooseclass/itemwidgets/itemweaponlevel.lua
rawfile,ui/uieditor/widgets/cac/menuchooseclass/itemwidgets/perkswidget.lua
rawfile,ui/uieditor/widgets/cac/menuchooseclass/itemwidgets/perkswidget_ingame.lua
rawfile,ui/uieditor/widgets/cac/menuchooseclass/itemwidgets/personalizebutton.lua
rawfile,ui/uieditor/widgets/cac/menuchooseclass/itemwidgets/removeitembutton.lua
rawfile,ui/uieditor/widgets/cac/menuchooseclass/itemwidgets/weaponitemmodelwidgetnew.lua
rawfile,ui/uieditor/widgets/cac/menuchooseclass/itemwidgets/weaponitemmodelwidgetnew_ingame.lua
rawfile,ui/uieditor/widgets/cac/menuchooseclass/itemwidgets/weaponitemmodelwidgetwildcard.lua
rawfile,ui/uieditor/widgets/cac/menuchooseclass/itemwidgets/weaponitemmodelwidgetwildcard_ingame.lua
rawfile,ui/uieditor/widgets/cac/menuchooseclass/lethalequipmentwidget.lua
rawfile,ui/uieditor/widgets/cac/menuchooseclass/lethalequipmentwidget_ingame.lua
rawfile,ui/uieditor/widgets/cac/menuchooseclass/primaryweaponattachmentswidget.lua
rawfile,ui/uieditor/widgets/cac/menuchooseclass/primaryweaponattachmentswidget_ingame.lua
rawfile,ui/uieditor/widgets/cac/menuchooseclass/primaryweaponwidget.lua
rawfile,ui/uieditor/widgets/cac/menuchooseclass/primaryweaponwidget_ingame.lua
rawfile,ui/uieditor/widgets/cac/menuchooseclass/secondaryweaponattachmentswidget.lua
rawfile,ui/uieditor/widgets/cac/menuchooseclass/secondaryweaponattachmentswidget_ingame.lua
rawfile,ui/uieditor/widgets/cac/menuchooseclass/secondaryweaponwidget.lua
rawfile,ui/uieditor/widgets/cac/menuchooseclass/secondaryweaponwidget_ingame.lua
rawfile,ui/uieditor/widgets/cac/menuchooseclass/specialtyperkswidget.lua
rawfile,ui/uieditor/widgets/cac/menuchooseclass/specialtyperkswidget_ingame.lua
rawfile,ui/uieditor/widgets/cac/menuchooseclass/tacticalequipmentwidget.lua
rawfile,ui/uieditor/widgets/cac/menuchooseclass/tacticalequipmentwidget_ingame.lua
rawfile,ui/uieditor/widgets/cac/menuchooseclass/tacticalrigwidget.lua
rawfile,ui/uieditor/widgets/cac/menuchooseclass/tacticalrigwidget_ingame.lua
rawfile,ui/uieditor/widgets/cac/menuchooseclass/wildcardwidgetnew.lua
rawfile,ui/uieditor/widgets/cac/menuchooseclass/wildcardwidgetnew_ingame.lua
rawfile,ui/uieditor/widgets/cac/menuselectscreen/cybercorelistitemwidget.lua
rawfile,ui/uieditor/widgets/cac/menuselectscreen/cybercoreloadoutwidget.lua
rawfile,ui/uieditor/widgets/cac/menuselectscreen/cybercoremulticorewidget.lua
rawfile,ui/uieditor/widgets/cac/menuselectscreen/cybercoreselectionabilitywidget.lua
rawfile,ui/uieditor/widgets/cac/menuselectscreen/cybercoreselectioninfowidget.lua
rawfile,ui/uieditor/widgets/cac/menuselectscreen/cybercoreselectionmulticorewidget.lua
rawfile,ui/uieditor/widgets/cac/restricteditemwarning.lua
rawfile,ui/uieditor/widgets/cac/unlocktokenswidget.lua
rawfile,ui/uieditor/widgets/charactercustomization/list1buttonnewstyle.lua
