Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mus_zod_meatball_end_intro,,streamed,mus\zm\zod\meatball_round\meatball_round_end_mas_edited.wav,,,,,,,,BUS_MUSIC,grp_music,snp_music,,0,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,music_all,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,yes,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
mus_zod_meatball_start_intro,,streamed,mus\zm\zod\meatball_round\meatball_round_start_v2_mas.wav,,,,,,,,BUS_MUSIC,grp_music,snp_music,,0,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,music_all,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,yes,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_meatball_close_250,,loaded,zmb\ai\meatball\vox_close\elemental_close_00.wav,,,,,,,,BUS_FX,grp_vehicle,snp_vehicle,,50,0,77,77,250,1000,1000,allon,default,allon,default,3,priority,1,reject,-100,100,70,90,0.25,1,no,3d,default,,nonlooping,,1,65,50,250,60,0.1,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_meatball_close_250,,loaded,zmb\ai\meatball\vox_close\elemental_close_01.wav,,,,,,,,BUS_FX,grp_vehicle,snp_vehicle,,50,0,77,77,250,1000,1000,allon,default,allon,default,3,priority,1,reject,-100,100,70,90,0.25,1,no,3d,default,,nonlooping,,1,65,50,250,60,0.1,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_meatball_close_250,,loaded,zmb\ai\meatball\vox_close\elemental_close_02.wav,,,,,,,,BUS_FX,grp_vehicle,snp_vehicle,,50,0,77,77,250,1000,1000,allon,default,allon,default,3,priority,1,reject,-100,100,70,90,0.25,1,no,3d,default,,nonlooping,,1,65,50,250,60,0.1,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_meatball_close_250,,loaded,zmb\ai\meatball\vox_close\elemental_close_03.wav,,,,,,,,BUS_FX,grp_vehicle,snp_vehicle,,50,0,77,77,250,1000,1000,allon,default,allon,default,3,priority,1,reject,-100,100,70,90,0.25,1,no,3d,default,,nonlooping,,1,65,50,250,60,0.1,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_meatball_collision,,loaded,zmb\ai\meatball\impacts\meatball_imp_00.wav,,,,,,,,BUS_FX,grp_vehicle,snp_vehicle,,50,0,70,70,150,600,600,allon,default,allon,default,8,priority,1,reject,-100,100,60,90,0.25,1,no,3d,default,,nonlooping,,1,0,50,250,60,0.25,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_meatball_collision,,loaded,zmb\ai\meatball\impacts\meatball_imp_01.wav,,,,,,,,BUS_FX,grp_vehicle,snp_vehicle,,50,0,70,70,150,600,600,allon,default,allon,default,8,priority,1,reject,-100,100,60,90,0.25,1,no,3d,default,,nonlooping,,1,0,50,250,60,0.25,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_meatball_collision,,loaded,zmb\ai\meatball\impacts\meatball_imp_02.wav,,,,,,,,BUS_FX,grp_vehicle,snp_vehicle,,50,0,70,70,150,600,600,allon,default,allon,default,8,priority,1,reject,-100,100,60,90,0.25,1,no,3d,default,,nonlooping,,1,0,50,250,60,0.25,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
