Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber
#DRAGONSTRIKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fly_dragon_strike_ui_activate,,loaded,uin\dragon_strike\dragon_strike_activate.wav,,,,,,,,BUS_UI,grp_alerts,snp_alerts_gameplay,,0,0,85,85,0,10000,10000,allon,default,allon,default,2,oldest,8,oldest,0,0,100,100,0,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
fly_dragon_strike_ui_error,,loaded,uin\dragon_strike\dragon_strike_error.wav,,,,,,,,BUS_UI,grp_alerts,snp_alerts_gameplay,,0,0,85,85,0,10000,10000,allon,default,allon,default,2,oldest,8,oldest,0,0,100,100,0,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_dragon_strike_exit_cry,,loaded,zmb\level\zm_stalingrad\dragon\dragon_strike\strike_exit_cry.wav,,,,,,,,BUS_FX,grp_set_piece,snp_explosion,,73,0,81,81,2000,8000,10000,allon,default,allon,default,8,priority,8,oldest,-200,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,600,2000,80,0,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,2000,8000,,no,no,no,no,no,no,no,,,,
zmb_dragon_strike_fire_1,,loaded,zmb\level\zm_stalingrad\dragon\dragon_strike\launch\dragon_fire_short_00.wav,,,,,,,,BUS_FX,grp_set_piece,snp_explosion,,50,0,84,84,2500,8000,8500,allon,default,allon,default,8,priority,8,oldest,-200,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,600,2000,90,0,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,4000,8000,,no,no,no,no,no,no,no,,,,
zmb_dragon_strike_fire_2,,loaded,zmb\level\zm_stalingrad\dragon\dragon_strike\launch\dragon_fire_short_01.wav,,,,,,,,BUS_FX,grp_set_piece,snp_explosion,,50,0,84,84,2500,8000,8500,allon,default,allon,default,8,priority,8,oldest,-200,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,600,2000,90,0,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,4000,8000,,no,no,no,no,no,no,no,,,,
zmb_dragon_strike_fire_3,,loaded,zmb\level\zm_stalingrad\dragon\dragon_strike\launch\dragon_fire_short_02.wav,,,,,,,,BUS_FX,grp_set_piece,snp_explosion,,50,0,84,84,2500,8000,8500,allon,default,allon,default,8,priority,8,oldest,-200,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,600,2000,90,0,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,4000,8000,,no,no,no,no,no,no,no,,,,
zmb_dragon_strike_fire_4,,loaded,zmb\level\zm_stalingrad\dragon\dragon_strike\launch\dragon_fire_short_03.wav,,,,,,,,BUS_FX,grp_set_piece,snp_explosion,,50,0,84,84,2500,8000,8500,allon,default,allon,default,8,priority,8,oldest,-200,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,600,2000,90,0,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,4000,8000,,no,no,no,no,no,no,no,,,,
zmb_dragon_strike_fireball_loop,,loaded,zmb\level\zm_stalingrad\dragon\dragon_strike\fireball_main.wav,,,,,zmb_dragon_strike_fireball_loop_close,,,BUS_FX,grp_set_piece,snp_explosion,,50,0,80,80,500,5000,6000,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,looping,,1,0,100,350,90,0,no,yes,,0,,yes,,,,,,,,,no,no,no,0,200,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,1000,3000,,no,no,no,no,no,no,no,,,,
zmb_dragon_strike_fireball_loop_close,,loaded,zmb\level\zm_stalingrad\dragon\dragon_strike\fireball_close.wav,,,,,,,,BUS_FX,grp_set_piece,snp_explosion,,50,0,72,72,300,1500,2000,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,looping,,1,0,100,350,90,0,no,yes,,0,,yes,,,,,,,,,no,no,no,0,200,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,1000,3000,,no,no,no,no,no,no,no,,,,
zmb_dragon_strike_start_cry,,loaded,zmb\level\zm_stalingrad\dragon\dragon_strike\strike_start_cry.wav,,,,,,,,BUS_FX,grp_set_piece,snp_explosion,,73,0,84,84,2500,8000,10000,allon,default,allon,default,8,priority,8,oldest,-200,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,600,2000,80,0,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,3000,8000,,no,no,no,no,no,no,no,,,,
