Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber

#VG Lincoln Jefferies Double Barrel Shotgun / Sawed-off Double Barrel
wpn_s4_doublebarrel_shot_plr,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_shot1.wav,,,wpn_s4_shot_plr,,wpn_s4_doublebarrel_mech_plr
wpn_s4_doublebarrel_shot_plr,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_shot2.wav,,,wpn_s4_shot_plr,,wpn_s4_doublebarrel_mech_plr
wpn_s4_doublebarrel_shot_plr,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_shot3.wav,,,wpn_s4_shot_plr,,wpn_s4_doublebarrel_mech_plr
wpn_s4_doublebarrel_shot_plr,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_shot4.wav,,,wpn_s4_shot_plr,,wpn_s4_doublebarrel_mech_plr
wpn_s4_doublebarrel_shot_npc,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_shot1.wav,,,wpn_s4_shot_npc,,wpn_s4_doublebarrel_mech_npc
wpn_s4_doublebarrel_shot_npc,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_shot2.wav,,,wpn_s4_shot_npc,,wpn_s4_doublebarrel_mech_npc
wpn_s4_doublebarrel_shot_npc,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_shot3.wav,,,wpn_s4_shot_npc,,wpn_s4_doublebarrel_mech_npc
wpn_s4_doublebarrel_shot_npc,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_shot4.wav,,,wpn_s4_shot_npc,,wpn_s4_doublebarrel_mech_npc
wpn_s4_doublebarrel_pap_shot_plr,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_shot1.wav,,,wpn_s4_shot_plr,,wpn_s4_doublebarrel_pap_flux_plr
wpn_s4_doublebarrel_pap_shot_plr,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_shot2.wav,,,wpn_s4_shot_plr,,wpn_s4_doublebarrel_pap_flux_plr
wpn_s4_doublebarrel_pap_shot_plr,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_shot3.wav,,,wpn_s4_shot_plr,,wpn_s4_doublebarrel_pap_flux_plr
wpn_s4_doublebarrel_pap_shot_plr,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_shot4.wav,,,wpn_s4_shot_plr,,wpn_s4_doublebarrel_pap_flux_plr
wpn_s4_doublebarrel_pap_shot_npc,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_shot1.wav,,,wpn_s4_shot_npc,,wpn_s4_doublebarrel_pap_flux_npc
wpn_s4_doublebarrel_pap_shot_npc,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_shot2.wav,,,wpn_s4_shot_npc,,wpn_s4_doublebarrel_pap_flux_npc
wpn_s4_doublebarrel_pap_shot_npc,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_shot3.wav,,,wpn_s4_shot_npc,,wpn_s4_doublebarrel_pap_flux_npc
wpn_s4_doublebarrel_pap_shot_npc,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_shot4.wav,,,wpn_s4_shot_npc,,wpn_s4_doublebarrel_pap_flux_npc
wpn_s4_doublebarrel_mech_plr,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_mech1.wav,,,wpn_s4_shot_plr,,wpn_s4_doublebarrel_sub_plr
wpn_s4_doublebarrel_mech_plr,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_mech2.wav,,,wpn_s4_shot_plr,,wpn_s4_doublebarrel_sub_plr
wpn_s4_doublebarrel_mech_plr,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_mech3.wav,,,wpn_s4_shot_plr,,wpn_s4_doublebarrel_sub_plr
wpn_s4_doublebarrel_mech_plr,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_mech4.wav,,,wpn_s4_shot_plr,,wpn_s4_doublebarrel_sub_plr
wpn_s4_doublebarrel_mech_npc,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_mech1.wav,,,wpn_s4_shot_npc,,wpn_s4_doublebarrel_sub_npc
wpn_s4_doublebarrel_mech_npc,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_mech2.wav,,,wpn_s4_shot_npc,,wpn_s4_doublebarrel_sub_npc
wpn_s4_doublebarrel_mech_npc,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_mech3.wav,,,wpn_s4_shot_npc,,wpn_s4_doublebarrel_sub_npc
wpn_s4_doublebarrel_mech_npc,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_mech4.wav,,,wpn_s4_shot_npc,,wpn_s4_doublebarrel_sub_npc
wpn_s4_doublebarrel_sub_plr,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_sub.wav,,,wpn_s4_shot_plr,,wpn_s4_doublebarrel_tail_plr
wpn_s4_doublebarrel_sub_npc,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_sub.wav,,,wpn_s4_shot_npc,,wpn_s4_doublebarrel_tail_npc
wpn_s4_doublebarrel_tail_plr,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_tail_ext1.wav,,,wpn_s4_reverb_ext_plr,,
wpn_s4_doublebarrel_tail_plr,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_tail_ext2.wav,,,wpn_s4_reverb_ext_plr,,
wpn_s4_doublebarrel_tail_plr,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_tail_ext3.wav,,,wpn_s4_reverb_ext_plr,,
wpn_s4_doublebarrel_tail_plr,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_tail_ext4.wav,,,wpn_s4_reverb_ext_plr,,
wpn_s4_doublebarrel_tail_npc,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_tail_ext1.wav,,,wpn_s4_reverb_ext_npc,,
wpn_s4_doublebarrel_tail_npc,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_tail_ext2.wav,,,wpn_s4_reverb_ext_npc,,
wpn_s4_doublebarrel_tail_npc,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_tail_ext3.wav,,,wpn_s4_reverb_ext_npc,,
wpn_s4_doublebarrel_tail_npc,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_tail_ext4.wav,,,wpn_s4_reverb_ext_npc,,
wpn_s4_doublebarrel_tail_plr,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_tail_int1.wav,,,wpn_s4_reverb_int_plr,,
wpn_s4_doublebarrel_tail_plr,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_tail_int2.wav,,,wpn_s4_reverb_int_plr,,
wpn_s4_doublebarrel_tail_plr,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_tail_int3.wav,,,wpn_s4_reverb_int_plr,,
wpn_s4_doublebarrel_tail_plr,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_tail_int4.wav,,,wpn_s4_reverb_int_plr,,
wpn_s4_doublebarrel_tail_npc,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_tail_int1.wav,,,wpn_s4_reverb_int_npc,,
wpn_s4_doublebarrel_tail_npc,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_tail_int2.wav,,,wpn_s4_reverb_int_npc,,
wpn_s4_doublebarrel_tail_npc,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_tail_int3.wav,,,wpn_s4_reverb_int_npc,,
wpn_s4_doublebarrel_tail_npc,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_tail_int4.wav,,,wpn_s4_reverb_int_npc,,
wpn_s4_doublebarrel_pap_flux_plr,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_pap_flux.wav,,,wpn_s4_pap_shot_plr,,wpn_s4_doublebarrel_mech_plr
wpn_s4_doublebarrel_pap_flux_npc,,,skye_ports\s4_doublebarrel\fire\wpn_s4_doublebarrel_pap_flux.wav,,,wpn_s4_pap_shot_npc,,wpn_s4_doublebarrel_mech_npc
wpn_s4_doublebarrel_close,,,skye_ports\s4_doublebarrel\foley\wpn_s4_doublebarrel_close.wav,,,wpn_s4_reload_plr,,
wpn_s4_doublebarrel_empty_close,,,skye_ports\s4_doublebarrel\foley\wpn_s4_doublebarrel_empty_close.wav,,,wpn_s4_reload_plr,,
wpn_s4_doublebarrel_empty_open,,,skye_ports\s4_doublebarrel\foley\wpn_s4_doublebarrel_empty_open.wav,,,wpn_s4_reload_plr,,
wpn_s4_doublebarrel_empty_shells_in,,,skye_ports\s4_doublebarrel\foley\wpn_s4_doublebarrel_empty_shells_in.wav,,,wpn_s4_reload_plr,,
wpn_s4_doublebarrel_empty_shells_out,,,skye_ports\s4_doublebarrel\foley\wpn_s4_doublebarrel_empty_shells_out.wav,,,wpn_s4_reload_plr,,
wpn_s4_doublebarrel_first_raise,,,skye_ports\s4_doublebarrel\foley\wpn_s4_doublebarrel_first_raise.wav,,,wpn_s4_reload_plr,,
wpn_s4_doublebarrel_ldw_close,,,skye_ports\s4_doublebarrel\foley\wpn_s4_doublebarrel_ldw_close.wav,,,wpn_s4_reload_plr,,
wpn_s4_doublebarrel_ldw_first_raise,,,skye_ports\s4_doublebarrel\foley\wpn_s4_doublebarrel_ldw_first_raise.wav,,,wpn_s4_reload_plr,,
wpn_s4_doublebarrel_ldw_open,,,skye_ports\s4_doublebarrel\foley\wpn_s4_doublebarrel_ldw_open.wav,,,wpn_s4_reload_plr,,
